0.00000000  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  
0.16380016  0.0000000000e+00  -8.5439338456e-15  1.0723638839e-10  -5.5116706753e-14  8.5439338456e-15  1.4617811727e-28  3.7899568789e-08  6.5474653741e-06  -1.0723638839e-10  -3.7899568789e-08  1.4617811727e-28  2.3865873140e-10  5.5116706753e-14  -6.5474653741e-06  -2.3865873140e-10  0.0000000000e+00  
0.32760033  0.0000000000e+00  -7.2922375515e-13  2.1440521741e-09  -6.4883338289e-12  7.2922375515e-13  2.4987121680e-28  1.5145840001e-07  6.5446650784e-05  -2.1440521741e-09  -1.5145840001e-07  -2.9303806239e-28  7.1580344726e-09  6.4883338289e-12  -6.5446650784e-05  -7.1580344726e-09  0.0000000000e+00  
0.49140049  0.0000000000e+00  -8.2041633936e-12  1.1247046391e-08  -1.0091189474e-10  8.2041633936e-12  4.1157437275e-28  3.4010378794e-07  2.2887521529e-04  -1.1247046391e-08  -3.4010378794e-07  -1.9953263931e-27  5.0324681588e-08  1.0091189474e-10  -2.2887521529e-04  -5.0324681588e-08  0.0000000000e+00  
0.65520066  0.0000000000e+00  -4.5585779824e-11  3.5948291217e-08  -7.2178474119e-10  4.5585779824e-11  4.2139842829e-28  6.0215193760e-07  5.4866650169e-04  -3.5948291217e-08  -6.0215193760e-07  -3.5138116188e-28  2.0500039105e-07  7.2178474119e-10  -5.4866650169e-04  -2.0500039105e-07  0.0000000000e+00  
0.81900082  0.0000000000e+00  -1.7223793205e-10  8.8132162080e-08  -3.3462089191e-09  1.7223793205e-10  3.8889459587e-28  9.3314836220e-07  1.0761398748e-03  -8.8132162080e-08  -9.3314836220e-07  8.2424301606e-27  6.1479555464e-07  3.3462089191e-09  -1.0761398748e-03  -6.1479555464e-07  0.0000000000e+00  
0.98280098  0.0000000000e+00  -5.0877896252e-10  1.8297511942e-07  -1.1740751278e-08  5.0877896252e-10  5.7105807352e-28  1.3227475926e-06  1.8619311783e-03  -1.8297511942e-07  -1.3227475926e-06  2.6370646292e-26  1.5140854044e-06  1.1740751278e-08  -1.8619311783e-03  -1.5140854044e-06  0.0000000000e+00  
1.14660115  0.0000000000e+00  -1.2644619470e-09  3.3886858473e-07  -3.3913414109e-08  1.2644619470e-09  6.0055646752e-28  1.7496622016e-06  2.9558226341e-03  -3.3886858473e-07  -1.7496622016e-06  -1.1956791505e-26  3.2501051518e-06  3.3913414109e-08  -2.9558226341e-03  -3.2501051518e-06  0.0000000000e+00  
1.31040131  0.0000000000e+00  -2.7587510877e-09  5.7732511971e-07  -8.4850743237e-08  2.7587510877e-09  6.0055646752e-28  2.1742260280e-06  4.4065709417e-03  -5.7732511971e-07  -2.1742260280e-06  -5.4008213030e-26  6.3046336711e-06  8.4850743237e-08  -4.4065709417e-03  -6.3046336711e-06  0.0000000000e+00  
1.47420147  0.0000000000e+00  -5.4207570735e-09  9.2286824814e-07  -1.9006470181e-07  5.4207570735e-09  4.5753095349e-28  2.5281373364e-06  6.2617316684e-03  -9.2286824814e-07  -2.5281373364e-06  -1.5131510348e-25  1.1315163398e-05  1.9006470181e-07  -6.2617316684e-03  -1.1315163398e-05  0.0000000000e+00  
1.63800164  0.0000000000e+00  -9.7367890584e-09  1.4029065723e-06  -3.8990586313e-07  9.7367890584e-09  2.3919787745e-28  2.7009696348e-06  8.5674772932e-03  -1.4029065723e-06  -2.7009696348e-06  -8.9258733600e-27  1.9095434055e-05  3.8990586313e-07  -8.5674772932e-03  -1.9095434055e-05  0.0000000000e+00  
1.80180180  0.0000000000e+00  -1.6095889527e-08  2.0475933350e-06  -7.4452256189e-07  1.6095889527e-08  2.3919787745e-28  2.5230653851e-06  1.1368405511e-02  -2.0475933350e-06  -2.5230653851e-06  -3.9235014060e-26  3.0655176897e-05  7.4452256189e-07  -1.1368405511e-02  -3.0655176897e-05  0.0000000000e+00  
1.96560197  0.0000000000e+00  -2.4450592718e-08  2.8896741876e-06  -1.3392697346e-06  2.4450592718e-08  4.0951523295e-28  1.7444655883e-06  1.4707333649e-02  -2.8896741876e-06  -1.7444655883e-06  5.6601292267e-25  4.7218867883e-05  1.3392697346e-06  -1.4707333649e-02  -4.7218867883e-05  0.0000000000e+00  
2.12940213  0.0000000000e+00  -3.3688436585e-08  3.9643225459e-06  -2.2902316375e-06  3.3688436585e-08  -3.0802394045e-27  9.5470504256e-09  1.8625074360e-02  -3.9643225459e-06  -9.5470504256e-09  1.4744441532e-24  7.0243245125e-05  2.2902316375e-06  -1.8625074360e-02  -7.0243245125e-05  0.0000000000e+00  
2.29320229  0.0000000000e+00  -4.0515832910e-08  5.3089739124e-06  -3.7495445137e-06  4.0515832910e-08  -3.2311879036e-27  -3.1728620692e-06  2.3160187150e-02  -5.3089739124e-06  3.1728620692e-06  3.1643789272e-24  1.0143322199e-04  3.7495445137e-06  -2.3160187150e-02  -1.0143322199e-04  0.0000000000e+00  
2.45700246  0.0000000000e+00  -3.7639672511e-08  6.9631597621e-06  -5.9099623058e-06  3.7639672511e-08  -4.0360422788e-27  -8.4641222370e-06  2.8348699867e-02  -6.9631597621e-06  8.4641222370e-06  4.2998596836e-24  1.4275577451e-04  5.9099623058e-06  -2.8348699867e-02  -1.4275577451e-04  0.0000000000e+00  
2.62080262  0.0000000000e+00  -1.0914942559e-08  8.9683531735e-06  -9.0081177306e-06  1.0914942559e-08  -4.9773390200e-27  -1.6735293279e-05  3.4223794032e-02  -8.9683531735e-06  1.6735293279e-05  4.3358982177e-24  1.9645121667e-04  9.0081177306e-06  -3.4223794032e-02  -1.9645121667e-04  0.0000000000e+00  
2.78460278  1.9466223669e-28  6.4958952754e-08  1.1367838147e-05  -1.3325801606e-05  -6.4958952754e-08  -9.4141454111e-27  -2.9111557670e-05  4.0815447916e-02  -1.1367838147e-05  2.9111557670e-05  4.3096077988e-24  2.6504113442e-04  1.3325801606e-05  -4.0815447916e-02  -2.6504113442e-04  0.0000000000e+00  
2.94840295  1.9466223669e-28  2.3272744136e-07  1.4206618693e-05  -1.9188510312e-05  -2.3272744136e-07  -8.3971025034e-28  -4.7021482104e-05  4.8150031623e-02  -1.4206618693e-05  4.7021482104e-05  4.3174585804e-24  3.5133206379e-04  1.9188510312e-05  -4.8150031623e-02  -3.5133206379e-04  0.0000000000e+00  
3.11220311  1.9466223669e-28  5.6133301585e-07  1.7530117227e-05  -2.6956273540e-05  -5.6133301585e-07  -3.8835751281e-28  -7.2243582690e-05  5.6245784491e-02  -1.7530117227e-05  7.2243582690e-05  4.4320669915e-24  4.5840847653e-04  2.6956273540e-05  -5.6245784491e-02  -4.5840847653e-04  0.0000000000e+00  
3.27600328  1.9466223669e-28  1.1526752814e-06  2.1361080744e-05  -3.6926513797e-05  -1.1526752814e-06  8.2962956096e-27  -1.0680073946e-04  6.5043199072e-02  -2.1361080744e-05  1.0680073946e-04  4.4406979393e-24  5.8951761459e-04  3.6926513797e-05  -6.5043199072e-02  -5.8951761459e-04  0.0000000000e+00  
3.43980344  1.9466223669e-28  2.1501721693e-06  2.5710556157e-05  -4.9327327448e-05  -2.1501721693e-06  1.5611208021e-26  -1.5294215829e-04  7.4454194381e-02  -2.5710556157e-05  1.5294215829e-04  4.4482644316e-24  7.4789755749e-04  4.9327327448e-05  -7.4454194381e-02  -7.4789755749e-04  0.0000000000e+00  
3.60360360  1.9502896227e-28  3.7489876817e-06  3.0586279371e-05  -6.4315766504e-05  -3.7489876817e-06  3.7151204345e-26  -2.1313806197e-04  8.4390516680e-02  -3.0586279371e-05  2.1313806197e-04  4.2347380724e-24  9.3668762781e-04  6.4315766504e-05  -8.4390516680e-02  -9.3668762781e-04  0.0000000000e+00  
3.76740377  1.9502896227e-28  6.2054350961e-06  3.5993306749e-05  -8.1951888291e-05  -6.2054350961e-06  5.0391398670e-26  -2.9003623349e-04  9.4764186301e-02  -3.5993306749e-05  2.9003623349e-04  4.5043111810e-24  1.1588756067e-03  8.1951888291e-05  -9.4764186301e-02  -1.1588756067e-03  0.0000000000e+00  
3.93120393  1.9502896227e-28  9.8453502788e-06  4.1934675087e-05  -1.0217448462e-04  -9.8453502788e-06  6.0441320875e-26  -3.8640788182e-04  1.0548801875e-01  -4.1934675087e-05  3.8640788182e-04  3.3272421794e-24  1.4172465910e-03  1.0217448462e-04  -1.0548801875e-01  -1.4172465910e-03  0.0000000000e+00  
4.09500410  1.9502896227e-28  1.5070554253e-05  4.8412048532e-05  -1.2478013956e-04  -1.5070554253e-05  5.6159029607e-26  -5.0508438360e-04  1.1647620644e-01  -4.8412048532e-05  5.0508438360e-04  3.4213082301e-24  1.7143349490e-03  1.2478013956e-04  -1.1647620644e-01  -1.7143349490e-03  0.0000000000e+00  
4.25880426  -1.7687710280e-27  2.2362485454e-05  5.5426304534e-05  -1.4940708987e-04  -2.2362485454e-05  -1.2690896327e-27  -6.4888662372e-04  1.2764494322e-01  -5.5426304534e-05  6.4888662372e-04  5.7986574966e-24  2.0523809145e-03  1.4940708987e-04  -1.2764494322e-01  -2.0523809145e-03  0.0000000000e+00  
4.42260442  -1.7687710280e-27  3.2282100819e-05  6.2978007742e-05  -1.7552511591e-04  -3.2282100819e-05  -7.2184467216e-26  -8.2054880283e-04  1.3891307035e-01  -6.2978007742e-05  8.2054880283e-04  6.1435483276e-24  2.4332933548e-03  1.7552511591e-04  -1.3891307035e-01  -2.4332933548e-03  0.0000000000e+00  
