0.00000000  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  
0.16380016  -5.3681978904e-29  -2.3403278450e-08  3.2927321527e-06  3.2724635794e-06  2.3403278450e-08  -5.9512180427e-24  2.5741764074e-03  2.5756868467e-03  -3.2927321527e-06  -2.5741764074e-03  -5.9547398879e-24  -1.3929668102e-02  -3.2724635794e-06  -2.5756868467e-03  1.3929668102e-02  0.0000000000e+00  
0.32760033  -1.1333719211e-28  -1.1897331400e-07  3.2798618433e-05  3.2630436785e-05  1.1897331400e-07  -1.2021837003e-23  5.1662642958e-03  5.1754071501e-03  -3.2798618433e-05  -5.1662642958e-03  -1.1541185455e-23  -2.7847824878e-02  -3.2630436785e-05  -5.1754071501e-03  2.7847824878e-02  0.0000000000e+00  
0.49140049  -1.7279080752e-28  -4.2781514885e-07  1.1459855452e-04  1.1365866788e-04  4.2781514885e-07  2.1137718647e-23  7.7941046856e-03  7.8231730229e-03  -1.1459855452e-04  -7.7941046856e-03  2.0666045998e-23  -4.1743156093e-02  -1.1365866788e-04  -7.8231730229e-03  4.1743156093e-02  0.0000000000e+00  
0.65520066  -2.3548364804e-28  -1.3232130643e-06  2.7458356018e-04  2.7094471159e-04  1.3232130643e-06  -1.8069382768e-22  1.0475408358e-02  1.0542804728e-02  -2.7458356018e-04  -1.0475408358e-02  -1.7948636050e-22  -5.5604133698e-02  -2.7094471159e-04  -1.0542804728e-02  5.5604133698e-02  0.0000000000e+00  
0.81900082  -4.1401820453e-28  -3.5341386564e-06  5.3835904492e-04  5.2758899885e-04  3.5341386564e-06  -6.8390985977e-22  1.3227689010e-02  1.3357832524e-02  -5.3835904492e-04  -1.3227689010e-02  -6.3096018577e-22  -6.9418901281e-02  -5.2758899885e-04  -1.3357832524e-02  6.9418901281e-02  0.0000000000e+00  
0.98280098  -6.0652381456e-28  -8.2774287911e-06  9.3114872987e-04  9.0472459573e-04  8.2774287911e-06  -8.2131393779e-22  1.6068193516e-02  1.6291394615e-02  -9.3114872987e-04  -1.6068193516e-02  -8.4141054427e-22  -8.3175150839e-02  -9.0472459573e-04  -1.6291394615e-02  8.3175150839e-02  0.0000000000e+00  
1.14660115  -6.0652381456e-28  -1.7401206583e-05  1.4776977859e-03  1.4210500161e-03  1.7401206583e-05  -1.3797271003e-21  1.9013828064e-02  1.9366129785e-02  -1.4776977859e-03  -1.9013828064e-02  -1.5240934544e-21  -9.6859988293e-02  -1.4210500161e-03  -1.9366129785e-02  9.6859988293e-02  0.0000000000e+00  
1.31040131  -6.0652381456e-28  -3.3541841657e-05  2.2021744861e-03  2.0923786123e-03  3.3541841657e-05  -2.5748535473e-21  2.2081078728e-02  2.2604063239e-02  -2.2021744861e-03  -2.2081078728e-02  -2.5862933534e-21  -1.1045978546e-01  -2.0923786123e-03  -2.2604063239e-02  1.1045978546e-01  0.0000000000e+00  
1.47420147  -6.0652381456e-28  -6.0296392803e-05  3.1280693676e-03  2.9312083051e-03  6.0296392803e-05  -9.0654070875e-22  2.5285924768e-02  2.6026484042e-02  -3.1280693676e-03  -2.5285924768e-02  -2.5340202917e-21  -1.2396001652e-01  -2.9312083051e-03  -2.6026484042e-02  1.2396001652e-01  0.0000000000e+00  
