0.00000000  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  5.0000000000e-01  0.0000000000e+00  5.0000000000e-01  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  5.0000000000e-01  0.0000000000e+00  5.0000000000e-01  
0.16380016  8.1898594755e-06  -8.0837349271e-09  8.1850581128e-06  -8.4215918239e-09  -8.0837349271e-09  4.9997958370e-01  7.1645324610e-05  4.9979019650e-01  8.1850581128e-06  7.1645324610e-05  2.1419329881e-05  8.5383600658e-09  -8.4215918239e-09  4.9979019650e-01  8.5383600658e-09  4.9999080712e-01  
0.32760033  1.6379390512e-05  -2.3248823918e-07  1.6350582796e-05  -2.3555808342e-07  -2.3248823918e-07  4.9993752955e-01  2.8654991292e-04  4.9917918089e-01  1.6350582796e-05  2.8654991292e-04  6.9254192754e-05  2.3521746266e-07  -2.3555808342e-07  4.9917918089e-01  2.3521746266e-07  4.9997683687e-01  
0.49140049  2.4569096338e-05  -1.2659106947e-06  2.4478145031e-05  -1.2848117635e-06  -1.2659106947e-06  4.9988714689e-01  6.4462389436e-04  4.9816745891e-01  2.4478145031e-05  6.4462389436e-04  1.4337591089e-04  1.2745659339e-06  -1.2848117635e-06  4.9816745891e-01  1.2745659339e-06  4.9994490810e-01  
0.65520066  3.2760935125e-05  -4.0691796477e-06  3.2552385858e-05  -4.1543312613e-06  -4.0691796477e-06  4.9985045735e-01  1.1457240571e-03  4.9675585873e-01  3.2552385858e-05  1.1457240571e-03  2.4357155909e-04  4.0893232832e-06  -4.1543312613e-06  4.9675585873e-01  4.0893232832e-06  4.9987321015e-01  
0.81900082  4.0959080344e-05  -9.9299934429e-06  4.0564508178e-05  -1.0225207153e-05  -9.9299934429e-06  4.9985795723e-01  1.7896557959e-03  4.9494552662e-01  4.0564508178e-05  1.7896557959e-03  3.6954560820e-04  9.9694082179e-06  -1.0225207153e-05  4.9494552662e-01  9.9694082179e-06  4.9973153808e-01  
0.98280098  4.9170756186e-05  -2.0406155256e-05  4.8517076934e-05  -2.1243930622e-05  -2.0406155256e-05  4.9994828732e-01  2.5761752871e-03  4.9273791287e-01  4.8517076934e-05  2.5761752871e-03  5.2092239767e-04  2.0475713126e-05  -2.1243930622e-05  4.9273791287e-01  2.0475713126e-05  4.9948161953e-01  
1.14660115  5.7407214519e-05  -3.7254253620e-05  5.6430051441e-05  -3.9298198541e-05  -3.7254253620e-05  5.0016781215e-01  3.5049913486e-03  4.9013474034e-01  5.6430051441e-05  3.5049913486e-03  6.9724931684e-04  3.7369897975e-05  -3.9298198541e-05  4.9013474034e-01  3.7369897975e-05  4.9907753132e-01  
1.31040131  6.5684939745e-05  -6.2344958253e-05  6.4347954228e-05  -6.6785030984e-05  -6.2344958253e-05  5.0057011066e-01  4.5757662889e-03  4.8713794601e-01  6.4347954228e-05  4.5757662889e-03  8.9800054121e-04  6.2531624237e-05  -6.6785030984e-05  4.8713794601e-01  6.2531624237e-05  4.9846620386e-01  
1.47420147  7.4027186226e-05  -9.7566288857e-05  7.2348063029e-05  -1.0637014897e-04  -9.7566288857e-05  5.0121538065e-01  5.7881148974e-03  4.8374958506e-01  7.2348063029e-05  5.7881148974e-03  1.1225811388e-03  9.7864891128e-05  -1.0637014897e-04  4.8374958506e-01  9.7864891128e-05  4.9758801102e-01  
1.63800164  8.2465969291e-05  -1.4471636642e-04  8.0549496353e-05  -1.6093765340e-04  -1.4471636642e-04  5.0216975876e-01  7.1416005782e-03  4.7997168547e-01  8.0549496353e-05  7.1416005782e-03  1.3703313338e-03  1.4519530732e-04  -1.6093765340e-04  4.7997168547e-01  1.4519530732e-04  4.9637744394e-01  
1.80180180  9.1044645112e-05  -2.0538727180e-04  8.9123048367e-05  -2.3352925832e-04  -2.0538727180e-04  5.0350455745e-01  8.6357274850e-03  4.7580604107e-01  8.9123048367e-05  8.6357274850e-03  1.6405306898e-03  2.0616024902e-04  -2.3352925832e-04  4.7580604107e-01  2.0616024902e-04  4.9476386722e-01  
1.96560197  9.9821228874e-05  -2.8084170764e-04  9.8301613738e-05  -3.2727266755e-04  -2.8084170764e-04  5.0529541954e-01  1.0269927368e-02  4.7125393075e-01  9.8301613738e-05  1.0269927368e-02  1.9324019558e-03  2.8209392196e-04  -3.2727266755e-04  4.7125393075e-01  2.8209392196e-04  4.9267235728e-01  
2.12940213  1.0887259632e-04  -3.7188426134e-04  1.0839103739e-04  -4.4529912100e-04  -3.7188426134e-04  5.0762138976e-01  1.2043539703e-02  4.6631575245e-01  1.0839103739e-04  1.2043539703e-02  2.2451142933e-03  3.7390935149e-04  -4.4529912100e-04  4.6631575245e-01  3.7390935149e-04  4.9002462335e-01  
2.29320229  1.1829975371e-04  -4.7872897728e-04  1.1978118912e-04  -5.9065073607e-04  -4.7872897728e-04  5.1056390133e-01  1.3955783555e-02  4.6099056134e-01  1.1978118912e-04  1.3955783555e-02  2.5777856060e-03  4.8197931968e-04  -5.9065073607e-04  4.6099056134e-01  4.8197931968e-04  4.8674001331e-01  
2.45700246  1.2823432090e-04  -6.0086510552e-04  1.3295707508e-04  -7.6617888971e-04  -6.0086510552e-04  5.1420567406e-01  1.6005719476e-02  4.5527550395e-01  1.3295707508e-04  1.6005719476e-02  2.9294836621e-03  6.0601818262e-04  -7.6617888971e-04  4.5527550395e-01  6.0601818262e-04  4.8273660795e-01  
2.62080262  1.3884640492e-04  -7.3692280745e-04  1.4850975645e-04  -9.7443566813e-04  -7.3692280745e-04  5.1862951865e-01  1.8192199669e-02  4.4916514239e-01  1.4850975645e-04  1.8192199669e-02  3.2992257112e-03  7.4496643902e-04  -9.7443566813e-04  4.4916514239e-01  7.4496643902e-04  4.7793240924e-01  
