0.00000000  1.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  
0.00963391  1.0000000000e+00  -3.9736144738e-11  5.8713263754e-11  0.0000000000e+00  -8.6537732386e-11  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  4.0502349231e-11  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  -4.4696335798e-11  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  5.5188860549e-11  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  
0.01926782  1.0000000000e+00  -3.9273402974e-10  5.8738404471e-10  -2.6888985305e-19  -8.6320037999e-10  2.8686044799e-19  -5.1330236409e-19  5.1145937357e-29  4.0079604462e-10  -4.9347661734e-19  1.5619807418e-19  -6.7487305192e-29  -4.4043868468e-19  1.0906403533e-28  -4.8243237099e-29  0.0000000000e+00  -4.4541112598e-10  2.2747769882e-19  -2.4685796411e-19  3.5991984232e-29  3.9648272744e-19  -4.4314809054e-29  5.5856213360e-29  0.0000000000e+00  -7.3380034116e-20  4.9259941054e-29  -1.0525814130e-30  0.0000000000e+00  2.7967398502e-29  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  5.5373999901e-10  -1.5774983704e-19  3.3512010589e-19  -2.9487161679e-29  -4.5632261554e-19  2.5085606633e-29  -7.0167346316e-29  0.0000000000e+00  3.3321482355e-19  -7.2222802733e-29  3.8995917844e-29  0.0000000000e+00  -8.2395489769e-29  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  -2.6228933082e-19  2.6236008306e-29  -3.7620705546e-29  0.0000000000e+00  5.5852532144e-29  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  -2.4417663566e-29  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  
0.02890173  1.0000000000e+00  -1.3630713323e-09  2.0561184470e-09  -3.2932466616e-18  -3.0148260726e-09  3.4887742842e-18  -6.3331608441e-18  5.4652873909e-27  1.3916820542e-09  -6.1091655972e-18  1.9223728930e-18  -7.3636511684e-27  -5.4141713395e-18  1.1844498148e-26  -5.2369960950e-27  1.0146385368e-35  -1.5549701824e-09  2.8048478836e-18  -3.0437115017e-18  3.8974110291e-27  4.8842513538e-18  -4.7845470211e-27  6.0481643947e-27  -4.7583031249e-36  -8.5374725539e-19  5.3427211403e-27  -6.0338710863e-29  4.1992414779e-36  2.9430997420e-27  -7.5357600359e-36  1.2983290745e-36  -1.5693309158e-45  1.9432246378e-09  -1.9469144171e-18  4.1478756487e-18  -3.1882019722e-27  -5.6491895660e-18  2.7017522305e-27  -7.6232011092e-27  3.3919893883e-36  4.0696046342e-18  -7.8597542530e-27  4.1795093012e-27  -6.8518879864e-36  -8.8660678574e-27  1.0216505046e-35  -6.6784863815e-36  2.3373049191e-45  -3.2409980345e-18  2.8656772990e-27  -4.0797171639e-27  2.9208189013e-36  6.0669125258e-27  -3.1813855290e-36  5.4206253939e-36  -8.7075573958e-46  -2.5455226601e-27  5.1631682246e-36  -1.4351089756e-36  1.0992080803e-45  4.3803941128e-36  -1.7943946792e-45  7.3687342979e-46  0.0000000000e+00  
0.03853565  1.0000000000e+00  -3.2443371189e-09  4.9352879032e-09  -1.8812720820e-17  -7.2206111972e-09  1.9794626205e-17  -3.6428171487e-17  9.3385633686e-26  3.3140065569e-09  -3.5253939524e-17  1.1028275978e-17  -1.2816170576e-25  -3.1035788298e-17  2.0531920679e-25  -9.0723011587e-26  5.9567583360e-34  -3.7225581046e-09  1.6124441661e-17  -1.7497620157e-17  6.7390211339e-26  2.8053843816e-17  -8.2499340782e-26  1.0457013119e-25  -2.7705596722e-34  -4.6341229732e-18  9.2519229151e-26  -2.2609357018e-28  2.4631455484e-34  4.9615796269e-26  -4.4075659844e-34  7.3040804030e-35  -7.5601987853e-43  4.6755708401e-09  -1.1206599011e-17  2.3933045662e-17  -5.5084923004e-26  -3.2599833030e-17  4.6515484467e-26  -1.3220668591e-25  1.9667135497e-34  2.3180030928e-17  -1.3652239684e-25  7.1573392971e-26  -4.0232243907e-34  -1.5242586313e-25  5.9894259281e-34  -3.8809078581e-34  1.1263888063e-42  -1.8668163797e-17  4.9935465017e-26  -7.0631969231e-26  1.7146814939e-34  1.0517987730e-25  -1.8699054823e-34  3.1712187929e-34  -4.1901246779e-43  -4.2498577917e-26  3.0197975082e-34  -7.9507158506e-35  5.2838070582e-43  2.4997434378e-34  -8.6264024035e-43  3.4340240338e-43  -9.8327538974e-52  
0.04816956  1.0000000000e+00  -6.3196440589e-09  9.6954732723e-09  -7.1954798864e-17  -1.4154085396e-08  7.5200093889e-17  -1.4027780943e-16  7.6746884297e-25  6.4587124506e-09  -1.3618992199e-16  4.2353945100e-17  -1.0726290557e-24  -1.1911682144e-16  1.7116657308e-24  -7.5589423030e-25  1.1542482399e-32  -7.2936806813e-09  6.2060004109e-17  -6.7346033132e-17  5.6043409788e-25  1.0788012124e-16  -6.8422639507e-25  8.6958377290e-25  -5.3264431803e-33  -1.6808941775e-17  7.7055240320e-25  4.7664669585e-27  4.7693914279e-33  4.0226735825e-25  -8.5111367871e-33  1.3572518212e-33  -4.1427668198e-41  9.2068684738e-09  -4.3192241063e-17  9.2447665446e-17  -4.5774436546e-25  -1.2593659327e-16  3.8519654062e-25  -1.1026799146e-24  3.7666627333e-33  8.8392208798e-17  -1.1404086721e-24  5.8952555264e-25  -7.7982056031e-33  -1.2603778335e-24  1.1591984065e-32  -7.4461592548e-33  6.1745830538e-41  -7.1979841821e-17  4.1840893253e-25  -5.8808127061e-25  3.3231280331e-33  8.7686621990e-25  -3.6276835844e-33  6.1246968812e-33  -2.2937978875e-41  -3.4097066762e-25  5.8309897275e-33  -1.4525109141e-33  2.8894913514e-41  4.7110035535e-33  -4.7178471322e-41  1.8227489404e-41  -1.7697816091e-49  
0.05780347  1.0000000000e+00  -1.0861475719e-08  1.6807438847e-08  -2.1427532552e-16  -2.4483068372e-08  2.2242322217e-16  -4.2058448094e-16  4.1387418230e-24  1.1106777726e-08  -4.0962341944e-16  1.2664440017e-16  -5.8906544567e-24  -3.5597329490e-16  9.3640188443e-24  -4.1331290687e-24  1.2055120447e-31  -1.2610078192e-08  1.8597843213e-16  -2.0182358975e-16  3.0586176015e-24  3.2300757297e-16  -3.7242371699e-24  4.7456753951e-24  -5.5204685845e-32  -4.7327739154e-17  4.2115870701e-24  6.1892231361e-26  4.9781023060e-32  2.1396167604e-24  -8.8599858946e-32  1.3589182701e-32  -8.9746453955e-40  1.5997200747e-08  -1.2962453173e-16  2.7803765757e-16  -2.4962553930e-24  -3.7877746558e-16  2.0934055482e-24  -6.0354092007e-24  3.8895565316e-32  2.6240561243e-16  -6.2512821925e-24  3.1863345234e-24  -8.1478314464e-32  -6.8390445723e-24  1.2094009557e-31  -7.7017420893e-32  1.3380846294e-39  -2.1606508104e-16  2.3004387263e-24  -3.2130113625e-24  3.4717343627e-32  4.7967916710e-24  -3.7934552374e-32  6.3763335204e-32  -4.9640612578e-40  -1.7929724422e-24  6.0693069694e-32  -1.4270265411e-32  6.2468872297e-40  4.7848511895e-32  -1.0200253080e-39  3.8231475362e-40  -8.6707743377e-48  
0.06743738  1.0000000000e+00  -1.7131536996e-08  2.6742106099e-08  -5.3748082790e-16  -3.8869627076e-08  5.5410612882e-16  -1.0622533930e-15  1.6902027177e-23  1.7529155070e-08  -1.0378406533e-15  3.1899703182e-16  -2.4500527761e-23  -8.9615627392e-16  3.8799485181e-23  -1.7117215424e-23  8.4469656907e-31  -2.0009639649e-08  4.6949660798e-16  -5.0951041723e-16  1.2643280464e-23  8.1470387047e-16  -1.5353818445e-23  1.9616767395e-23  -3.8390598627e-31  -1.1182328778e-16  1.7435207656e-23  4.0328904254e-25  3.4862604370e-31  8.6155629890e-24  -6.1885550708e-31  9.1208198259e-32  -1.1119014468e-38  2.5510474631e-08  -3.2771957037e-16  7.0440379834e-16  -1.0310846184e-23  -9.5965360790e-16  8.6171883691e-24  -2.5020333125e-23  2.6951008788e-31  6.5608979345e-16  -2.5953840304e-23  1.3042295399e-23  -5.7119365853e-31  -2.8105483401e-23  8.4660798686e-31  -5.3449375875e-31  1.6583653426e-38  -5.4628688641e-16  9.5789539177e-24  -1.3295078913e-23  2.4335647080e-31  1.9872542539e-23  -2.6613985452e-31  4.4539148825e-31  -6.1438881346e-39  -7.1298834404e-24  4.2385752992e-31  -9.3770146931e-32  7.7237574796e-39  3.2592054485e-31  -1.2612200950e-38  4.5830172409e-39  -2.0017928309e-46  
0.07707129  1.0000000000e+00  -2.5380607709e-08  3.9970527148e-08  -1.1896035151e-15  -5.7970033257e-08  1.2179208161e-15  -2.3675332926e-15  5.6602098204e-23  2.5986712706e-08  -2.3204273656e-15  7.0905610217e-16  -8.3573915481e-23  -1.9909008042e-15  1.3185303535e-22  -5.8143632930e-23  4.4711126793e-30  -2.9826317992e-08  1.0459300961e-15  -1.1351053100e-15  4.2865230126e-23  1.8133555349e-15  -5.1917056571e-23  6.6508353229e-23  -2.0169553101e-30  -2.3207870289e-16  5.9200431810e-23  1.8657982943e-24  1.8444916398e-30  2.8437428060e-23  -3.2656943783e-30  4.6193914813e-31  -9.4193886650e-38  3.8214250192e-08  -7.3118444573e-16  1.5748313139e-15  -3.4931339514e-23  -2.1454967642e-15  2.9093146429e-23  -8.5072499009e-23  1.4108382414e-30  1.4472792638e-15  -8.8377315636e-23  4.3777706967e-23  -3.0251352249e-30  -9.4723312220e-23  4.4773024780e-30  -2.8022289374e-30  1.4053564517e-37  -1.2187145328e-15  3.2712253005e-23  -4.5118246239e-23  1.2887244651e-30  6.7518405776e-23  -1.4105335089e-30  2.3502697460e-30  -5.1995221281e-38  -2.3212127230e-23  2.2361616223e-30  -4.6370609247e-31  6.5298095949e-38  1.6761084047e-30  -1.0662762196e-37  3.7534856164e-38  -2.8079737706e-45  
0.08670520  1.0000000000e+00  -3.5848399401e-08  5.6963857962e-08  -2.3933921426e-15  -8.2434721403e-08  2.4331958718e-15  -4.7972077129e-15  1.6327481807e-22  3.6730176472e-08  -4.7166064629e-15  1.4328493224e-15  -2.4560484239e-22  -4.0210889639e-15  3.8604564601e-22  -1.7016477714e-22  1.9212007319e-29  -4.2390046237e-08  2.1183800857e-15  -2.2990669027e-15  1.2521116249e-22  3.6693779720e-15  -1.5125087901e-22  1.9427904094e-22  -8.6027377705e-30  -4.3549935040e-16  1.7318962644e-22  6.9050116809e-24  7.9226251322e-30  8.0816732724e-23  -1.3990810478e-29  1.8967245530e-30  -6.0468237570e-37  5.4579568853e-08  -1.4831618147e-15  3.2009056204e-15  -1.0196056083e-22  -4.3607074314e-15  8.4626464422e-23  -2.4921779530e-22  5.9957577551e-30  2.9017637776e-15  -2.5928169940e-22  1.2657859614e-22  -1.3007125275e-29  -2.7502328600e-22  1.9223193065e-29  -1.1926611043e-29  9.0249403625e-37  -2.4714942833e-15  9.6244496315e-23  -1.3191039885e-22  5.5405370884e-30  1.9762485055e-22  -6.0689315155e-30  1.0068159914e-29  -3.3345614459e-37  -6.4975613663e-23  9.5772235558e-30  -1.8531502097e-30  4.1832940957e-37  6.9927261627e-30  -6.8310463279e-37  2.3272946918e-37  -2.7565417029e-44  
